ANAL_CODE,KEYWORD_GUBUN,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0102,1,1,얇은 선으로 손 닿지 않는 곳에 연결 하실 때는 괜찮으실 듯,아주얇은 선정리하는건 좋을것같아요저희집 전선들은 굵어서 못버티고다 떨어졌어요,좋아요넝쿨식물  벽에다 받쳐주는 용도로 쓰고 있어요,,,,,,,
ANAL-211104-0144,0,0,좋아요,아기,배송,잘보,,3.03,1.4,1.06,0.45,
ANAL-211104-0144,1,0,배송도 빠르고 저렴하고 차유리에 잘붙어서 좋아요,제차는 국산 중형차구요백미러 옆쪽으로 위치해서 유리에 붙이니 딱 맞습니다순정틱한게 좋아서 샀는데 뒤가 불룩하니 달기전에 한번쯤 붙일 위치를 확인해보세요,아기를 운전석 뒤에 태워서룸미러 오른쪽으로 붙이니 각이 잘나오네요혼자 태우고다닐때 아기 잘보여 안심입니당,진작 사서 설치할걸 뒷자석 아기 상태를 잠깐씩 확인할때 참 편합니다,백미러시야 안가리면서 애는 보여야하고 한번떨어지기도해서 배송은빨랐어요,,,,,
ANAL-211104-0144,0,0,너무,거울,작게,아기,좋아,2.07,1.99,1.88,1.16,0.8
ANAL-211104-0144,1,0,안떨어집니다흡착판레버만잘당겨놓으시면보조용으로 구입했습니다,이거활용할방법좀알려줘요이건 거울이 좀 작아서 비추천두개다 살필요는 없어요,이 거울을 통해 후방 거울을 봐도 워낙 작게 보여서 별 실용성은 없네요,근데 거울이 생각보다 작아서 애기가 작게 보인다는게 약간의 단점  그래두 마니 파세융,일단주문해서사용해봐도가격대비괜찮습니다상품평에 보면 작게 보인다고 해서 고민했었는데 작게 보이긴 하지만 아기 상태를 확인하기엔 괜찮아요,,,,,
ANAL-211104-0299,0,1,좋아,생각,,,,1.0,1.0,,,
ANAL-211104-0299,1,1,디자인도 귀얍구요남편이 좀 안예쁘게 붙여놨지만 매수가 넉넉해서 안심입니다,잘받았습니다,아이 욕조에 붙였는데 미끄럽지도 않고 정말 좋음,생각보다 얇은 재질이라종이같은 그래서 좀 마음이 걸리는데 특히 꽂게다리쪽은 그냥 물먹거나 슬리퍼에 채이면 바로 떨어질거같긴한데한번 시험삼아 붙여보게요 모양은 진짜이뻐요,미끄럼 방지  미끄럼방지 매트를 깔았는데 자꾸 물때가 끼어서 관리가 어렵더라구요,,,,,
ANAL-211104-0299,0,1,한마리,많이,꽃게,한번,쉽게,2.84,2.12,1.6,1.53,1.31
ANAL-211104-0299,1,1,실망입니다붙여놓고 욕실이 뜨거워지자 50는 떨어지네요,이틀동안  화장실 안쓸수도  없고  물만  부으면  둥둥  따다님,바닥에 붙여 놓고서  샤워한번 했을뿐이데 어쩌면 이렇게  우수수하고  떨어지는지 돈만버린 느낌이예  완전 비추예요,,,,,,,
ANAL-211104-0185,0,1,엄청,쉽게,그냥,많이,마음에,2.36,2.26,2.22,2.01,1.8
ANAL-211104-0185,1,1,선물해드렸어요,가격이 착해서 별 기대 안했는데 진짜 견고하고 심플하고 이뻐요 다른 브랜드꺼 비슷한거 썼을때는 약하고 흔들려서 이것도 흔들릴줄 알았는데 겨울아우터 여러개 걸어도 흔들림 없네요,너무 잘 사용하고있어요,마음이 들어요,우드부분이 포인트라 올 화이트보다 훨 고급스럽네요,,,,,
ANAL-211104-0185,0,1,많이,,,,,1.97,,,,
ANAL-211104-0185,1,1,그냥 놓아도 예쁜데 생각보다 튼튼해서 옷이란 옷은 다 걸어도 쓰러지지 않네요엄청 많이 걸려요,디자인이이뻐서삿는데디자인은 심플한게  이쁜데 실용성은 조금아쉽네요양쪽끝에  옷떨어지지말라고  해놓은  꼭다리가 너무 작아서  옷들을 밀면  옷걸이째로 옷들이  옆으로 떨어져요,이번엔부디정상품을받고싶어요처음 주문상품을 받았을때는 나사구멍 하나가 커서 고정이 안되서 교환신청을 했습니다그 다음날 교환상품을 받아 조립해보니 이번엔 파이프연결 부분이 찌그러져서 꼽을수가 없더군요,가격대비나쁘지는않습니다도장 마감상태나 군데군데 얼룩이 보이네요,손님들 왔을 때 겉옷 벗어놓고 들어가기도 좋고 디자인도 나쁘지 않아요,,,,,
ANAL-211104-0259,0,1,좋아요,아직,배송,좋네요,결로,22.83,9.82,9.52,7.19,7.05
ANAL-211104-0259,1,1,잘쓸게요생각보다 더 좋네요아기가있어서 그런가 무늬도 집이랑 잘 어울려요생각보다 더 좋네요아기가있어서 그런가 무늬도 집이랑 잘 어울려요,저는 바로 떼고 붙이는 상품인줄 알았는데 양먼테잎을 따로 붙여야 되는게 불편했어요,검은색으로 샀는데 흰 색이 더 좋을 듯 물건 괜찮습니다,다만 자연증발이 잘 안되서 여전히 물이 고이긴 하네요,저희집 습기가많은편인데 요거붙이고나선 창문 물기는 잡아주니 완전편해요,,,,,
ANAL-211104-0259,0,1,곰팡이,창문에,너무,테이프,흡수,4.67,3.23,2.71,2.13,1.66
ANAL-211104-0259,1,1,결빙은 심하지 않지만 붙착하고 바로 좋아지네요,물기가 흡수하는지 바로 방출이 빠르게될지 좀지켜봐야지 알듯합니다,이 테이프 부친 후 창문 닦는거 안 해도 되서 좋아요근데 물기가 많아서인지 테이프 밑부분인 실리콘쪽으로 물방울이 맺히네여거기만 닦아주면 되네요,근데 이거 자체가 곰팡이가 생기기도 해요,창고문에도 결로가있어서 벌써부터 물이 작년에 창문에 요고 붙여서 효과를봐서 재구매했네요두꺼워서 잘라쓰는분들도 있던데 전 두꺼운게 좋더라구요자를필요가없어요,,,,,
ANAL-211104-0096,0,1,좋아,너무,정리,전선,,1.0,0.89,0.52,0.52,
ANAL-211104-0096,1,1,포장 너무 완벽하네요,크고좋네요,집안에배선정리하기에적당함깔끔합니다,상품평이 크기가 크다는 소리가 보였지만 다른 사이즈가 품절이라 어쩔 수 없이 이걸로 주문 했네요,빠른배송좋은상품뚜거운배선 두개 넣고 정리하니 딱이네요,,,,,
ANAL-211104-0146,0,1,너무,귀여워요,아직,아기가,좋아요,61.84,35.81,17.43,15.26,15.03
ANAL-211104-0146,1,1,아기가 잘 착용하고 다녀 만족입니당,배송도 빠르고 딱 사진 저때만 할수있겠네요,앉아서놀다가 뒤로 넘어갈때마다 조마조마했는데 보호대하고나서 마음이 놓이고 뒷모습보면 귀여워미칠것같아요,배송도 빨라서 좋았어요,아기가 불편해해서 잘 안하게돼요,,,,,
ANAL-211104-0146,0,1,너무,뒤로,넘어,머리,옆으로,26.28,20.45,12.46,11.52,10.94
ANAL-211104-0146,1,1,만족합니다뒷모습도넘넘귀여워요뒷모습이 넘넘 예쁘고 귀엽네요아기가 뒤로 쿵쿵을 많이 해서 구매해는데 잘 구매했네요,그래도 이거덕분에 쿵하는거 몇번 막았네요,귀염둥이아이템장착너무 귀엽고 사랑스러우며 안전한 아이템이에요,저렴한것도 아니고 이럴바에 중고사지 상품도 드럽고 급하니까 그냥 어짜피 세탁해서 사용하려 했으니 쓴다만 어떻게 상품을 관리하길래 아니면 진짜 죄다 반품상품인가누가봐도 다 뜯어본 상품,선물할건데 어깨도 짝짝이고 상자도 다 뜯어지고 테이프 붙어서 왔어요,,,,,
ANAL-211104-0130,0,1,좋아요,너무,튼튼하고,설치,아기가,12.21,6.51,5.56,5.08,4.98
ANAL-211104-0130,1,1,이제 안심하고 애기 놔두고 잠깐씩 뭐라도 할수 있을거 같아요,튼튼해서 믿음이 가네요,양끝은 최대한 조여서 설치후에도 아기가 잡고흔들면 덜렁거려요,디자인 예쁘고 좋네요,주방에 설치했는데 노란오리가 있어서 주방에서 일할때 애기 시선끌기는 괜찮은것 같아요,,,,,
ANAL-211104-0130,0,1,너무,설치,좋아요,아기가,귀엽고,7.79,7.2,6.42,4.91,3.7
ANAL-211104-0130,1,1,제눈엔 오리가 좀 그렇지만 아이는 노란색이라서 그런지 좋아해요,손이 작아서 그런진 몰라도 기존에 다른거 쓰던것보다 열고닫음이 좀 불편합니다,권하고싶진안네요보기엔 이쁜데 9개월애기가 그냥밀면 열려요,아이가 자꾸 밖으로 나가서 설치했어요,튼튼하고귀여워서아기안전문으로딱입니당아기 안전문 답게 오리모양도 넘 귀여워서아기방에 하기 참 좋아요,,,,,
ANAL-211104-0056,0,1,좋아요,너무,좋네요,아기가,모서리,31.82,8.47,7.47,6.11,5.72
ANAL-211104-0056,1,1,아기때문에구매햇어요,너무 두꺼워서 원하는곳에 못 붙였어요,감사합니다,양면테잎 붙이는 공간을 모르고 붙일때마다 남는 공간없이 있는데러 다 붙여 버려서 테잎이 모자라 2개를 못붙였어요,일반형도 푹신푹신해서 아기 부딪힐 염려 덜었어요,,,,,
ANAL-211104-0056,0,1,좋아요,모서리,너무,좀만,작았더라면,5.51,5.02,4.85,4.8,3.18
ANAL-211104-0056,1,1,사이즈커요사이즈가 생각보다 커서 밑부분 잘라내고 붙였습니다,상품 자체의 쿠션감은 좋은데 테이프 교체가 시급해 보입니다,사이즈 확인하지않고 구매한 저의 불찰이죠,안전방지가 잘 되는지 모르겠고 애기가 깨물거나 손가락으러 긁으니 부스러기 떨어지고 흠집이 바로 나요하루도 안썼고 반나절 될까말까한 시간동안 긁히고 떨어져나가네요,아가 하도 기어다니고 잡고 일어서다 쿵하고 해서 바로 구매했어요,,,,,
ANAL-211104-0062,0,1,모서리,떨어,보호,생각,아기가,2.27,1.41,1.09,0.99,0.93
ANAL-211104-0062,1,1,모서리엔안전한데테이프가약해요아니 왜 들어있는 테이프가 종이에만 강한가요저희 식탁에는 자꾸 떨어져요,모서리엔안전한데테이프가약해요아니 왜 들어있는 테이프가 종이에만 강한가요저희 식탁에는 자꾸 떨어져요 ㅜㅜ,붙여놔도 엄청 잘 떨어져요 ㅜ,애기가 이빨로물어뜯어서 일부러 안뜯기는재질로산건데ㅠ 바로뜯어내서ㅠ 버렸어요,사고 한참후에 상품평남기는데 얼마전에 아기가 떼서 놀구잇더라구요,,,,,
ANAL-211104-0005,0,1,좋아요,안전,,,,2.04,0.42,,,
ANAL-211104-0005,1,1,안전문은 잘 달았어요,아기의 안전을 위해,아이가 안전해져요,저렴하고 좋아요,접착력이 좋지않지만 다른것도 비슷하겠죠,,,,,
ANAL-211104-0005,0,1,편의점,좋아요,,,,1.3,1.18,,,
ANAL-211104-0005,1,1,쫀쫀하고 좋아요,로케새송으로 다른상품은 다 왓는데 요상품 못받앗다고 문의드렷엇는데 왜 이것만 편의점에 맡겨주고연락도 안주셧는지 택배기사님이 수하셧네요,싼맛에 쓸만합니다만 두개씩 겹쳐서 쓰셔야 문아래에 손끼임이 방지됩니다,손가락 끼일까봐 샀는데 잘 안빠져서 좋아요 ㅎㅎ,로케새송으로 다른상품은 다 왓는데 요상품 못받앗다고 문의드렷엇는데 왜 이것만 편의점에 맡겨주고ㅠ연락도 안주셧는지 택배기사님이 ㅅㄹ수하셧네요,,,,,
ANAL-211104-0109,0,1,좋아요,아기,머리,너무,아직,35.61,32.52,28.04,26.33,22.56
ANAL-211104-0109,1,1,아기머리가 작은편이라 물이 좀 얼굴로 흐르네요,당연히 고무인줄 그래도 아기가 잘 쓰네요,신세계예요아기는 머리 감기는지도 모르고 그냥 놀고 있어요,아이가 물이 흘러서 무서워해서 급하게 샀는데 빨리 보내주고 아이도 이제 안무서 하네요,저렴한 가격에 잘사긴했는데 아기가 자꾸 손으로 잡아당겨서 머리감기기 힘들어요,,,,,
ANAL-211104-0109,0,1,머리,너무,아기,물이,좋아요,38.96,28.9,25.35,18.74,16.4
ANAL-211104-0109,1,1,무엇보다육아맘들 손목 지켜주는육아 아이템으로 넘 좋은거 같아요우리 아기 목욕아이템으로완전 최고입니다착한가격에 너무 만족스럽네요구매에 도움 되시길 바래요,왜 이제야 구매한건지 후회되는 상품아이가 크면서 안고 머리 감기는건 손목이랑 허리에너무 무리가 가더라구요아빠는 그냥 서서 물 뿌려버리는데그것때문인지 머리 감기를 너무 싫어했어요,다행이 아기가 잡아 당기지 않아서 잘 사용중입니다,몇번 쓰면 늘어나기 때문에 저렴이로 자주 바꿔주는게 좋겠다 싶어 샀는데 잘 쓰고 있어요,물이 줄줄 새요 그래도 눈이랑 귀에 물이 들가진 않아서 그냥저냥 쓰고있어요,,,,,
ANAL-211104-0112,0,1,좋아요,너무,구매했,배송,유모차,3.34,1.71,1.28,1.21,1.0
ANAL-211104-0112,1,1,상품도 기대했던대로 튼튼하고 빨리 외출 나가보고 싶네요,유모차 끌고 나갈때 손수건이나 물티슈 기저귀 등보관이 힘들었는데 정리함,찍찍이로 손잡이에 거니까 유모차사이즈는 상관없다는 장점이 있지만 끌때 손에 걸린다는 단점이 있네요,지갑이나 핸드폰 아기 물통까지 넉넉하게 들어가요 다만 앞에 붙은 똑딱이 주머니는 너무 쉽게 똑딱이가 떨어져서 뭘 넣고 다니기엠 불안불안해요,탐블러넣었는데 저는 좀 불편했어요,,,,,
ANAL-211104-0112,1,1,앞에 풑은 작은가방 정말 잘떨어져서 교환했는데 또 그래으서 아예 쓸수없었네요 그거빼곤 그냥쓸만해요,자꾸 흘러내리고 단단하게 고정이 안되요 불편합니다,,,,,,,,
ANAL-211104-0227,1,1,애기들 때문에 벽에 붙이는 칼걸이가 필요했는데 디자인도 딱 깔끔하고 좋은 칼꽂이 잘 구매했어요,칼 꽂는 부분의 길이가 다양해서 좋네요디자인도 깔끔해요,생각했던 거랑은 좀 다르네요 걸이형이라 약간 덜그럭거려요 칼꽂는 부분의 크기가 모호해서 칼 잘못 꽂으면 쓰러져요 본드는 정말 잘붙어요,,,,,,,
ANAL-211104-0227,1,1,타이끈으로고정시켰음크기도 적당하고 벽에 부착  시키는 방법 이라 안전합니다타일에 부착하기 시러서 약간의 센스 발휘함,,,,,,,,,
ANAL-211104-0015,0,1,좋습니다,배송,좋아요,감사합니다,빠르고,4.0,3.56,3.2,2.61,1.68
ANAL-211104-0015,1,1,좋아요,잘 사용하고 있습니다,엄청 크네요,생각보다 뒷걸음 끌림이 좀 있습니다냄새가 무지 고약해서 머리가 아팠고요넓이는 넓으나 높이가 그리 높지 않아 주방 중간문 고이기에 부족하네요단점들만 적었는데요,고어스토퍼 빠른 배송 감사합니다,,,,,
ANAL-211104-0015,0,1,좋네요,좋아요,생각보다,현관문,방문,2.25,2.18,1.93,1.89,1.62
ANAL-211104-0015,1,1,샤워부스 문이 위험해서 안닫히게 하려고 구매했어요,마찰력이 없어서 바닥에서 밀려요,방문 고정해도 좋아요,현관용이라 그런가안방에 사용해도 된다는 상품평을 보고 디자인때문에 선택을 했는데정말 바람이 많이 불때는 밀리더라구요,아파트현관문무거운데고정잘되네요내돈내산 생각보다 크기가 크네요,,,,,
ANAL-211104-0269,0,0,아직,저렴하게,너무,소변기,가격,1.97,1.8,1.42,1.37,0.96
ANAL-211104-0269,1,0,저렴하게 잘삿네요,기왕이면 세울수도 있었으면 좋았을텐데 이 가격에 너무 큰 바램일지도 아직 아기가 장난감처럼 갖고놀기만 하지만 조만간 잘쓸수있을꺼라 생각해요,다만 걸이대 없이는 쉽게 세워서 소변기로 쓸수있었으면 더 좋았을것 같아요,개구리소변기 쓰다가 자꾸 부셔져서 부착형인데 이왕이면 좀 튼튼한걸로 보다가 구매하게 됐어요,아직 많이 어린데 저렴해서 사봤어요,,,,,
ANAL-211104-0269,0,0,사용,좋아,귀엽,,,1.74,1.0,0.75,,
ANAL-211104-0269,1,0,좌변기로쓰기에는무리좌변기로 쓰기엔좀무리에요일어날때 저 앞쪽 고리에 팬티가 걸려서 소변쏟을뻔해요,사봤는데 작고 귀엽네요일단 애기가 보고 쉬 라고 관심 보이고 좋아하긴 해요사용해보고 리뷰 업데이트 할 예정,,,,,,,,
ANAL-211104-0042,1,1,믿고 쓰는 아가드 문고리에 잘 맞고 좋습니다,보호 잘되고 좋네요,회사 문손잡이에 정전기 방지위해 구매했어요,,,,,,,
ANAL-211104-0042,0,1,손잡이,좋아요,너무,화장실,커버,3.79,3.64,2.79,2.46,2.06
ANAL-211104-0042,1,1,좋아요아주 잘 쓰고 있습니다,쵝오너무 괜찮은 제품이네요,약한건지 제가 힘이센건지는 모르겟지만 그냥 써야죠  현관문손잡이가 오래돼서 손잡이 용도로 산거라서요,회사 사무실 문손잡이가 정전기가 심해서 구매했어요,이가격에상당히좋은품질방 문고리가 낡아서 교체하긴 귀찮아서 싸게 샀는데 정말좋네요,,,,,
