ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0151,1,P,1,6개월 아기 이유식 하려고 구매하였습니다다리부분이 생각보다 견고하지 않지만 원목이 아니기에 만족하고 사용합니다,배송도 빠릅니다높이조절 등받이조절 식판 조절 발판도 조절가능 너무 좋네요색상도 깔끔하고 튼튼해서 오래오래 쓸수 있을것 같습니당식판 세척도 편리하고 지인들한테도 추천하고 싶은 상품,진즉구매할걸그랬어요저희집은 식탁없이 좌식생활 중이라 고민하다가 구매했는데너무 잘 산 것같아요,걍조아요이유식 하려고 샀어요디자인도그러코 튼튼함도 그러코 다 조아요,디자인이쁘고튼튼해요배송 빠르고 생각했던 디자인 그대로에요무게 적당하고 조립도 쉬워요벨트도 튼튼하게 잡아주고 재질도 좋고 무엇보다 기능이 다양하고 높낮이 조절도 되어 좋아요잘 쓰겠습니다,,,,,
ANAL-211104-0151,1,N,1,버튼으로만 트레이 끼웠다가 뺄수있구 버튼으루 의자 높낮이 발판 높낮이 조절 가능아기한테도 딱 맞았어요 다른제품에 비해 이 제품은 이유식 앉아서 먹이고 뒤로 젓혀서 바로 분유 수유도 가능했답니다,,,,,,,,,
ANAL-211104-0211,1,P,1,잘 사용하고 있어요,배송 하루만에 왔어요 넘이뻐요,,,,,,,,
ANAL-211104-0211,1,N,1,이뻐서 샀는데 쓰기가 좀 불편해요 위에 손잡이 때문에 꽂을 수 있는게 한정되있네요ㅜ,역시나 가운데 손잡이때문에 보관이 불편해요ㅠㅠ 다들 긴 양념통인데 손잡이가 방해하네요ㅠㅠ,역시나 가운데 손잡이때문에 보관이 불편해요 다들 긴 양념통인데 손잡이가 방해하네요,이뻐서 샀는데 쓰기가 좀 불편해요 위에 손잡이 때문에 꽂을 수 있는게 한정되있네요,,,,,,
ANAL-211104-0211,1,P,1,좋아요튼튼하고 좋네요 생각보다 더,주방에 자주 사용하거나 먹는 약품 등을 담아놓으면 좋겠다고 생각해서 구매했어요 기존에 바스켓 같은 곳에 담았을 때 보다 훨씬 깔끔하고 보기 좋아요  ,,,,,,,,
ANAL-211104-0206,0,P,1,목걸,좋아,,,,1.0,0.9,,,
ANAL-211104-0206,1,P,1,깔끔하고편리해요얇은 목걸이들 줄이 엉켜서 애먹었는데 걸어서 보관하니 너무 편해요,,,,,,,,,
ANAL-211104-0206,1,N,1,사용하기편한거치대일단 저는 스트릿 패션을 주로 입다보니까 체인 종류가 정말 많아요 목걸이랑 반지 등등원래는 컴퓨터 거치대 위에 올려 놓았는데 점점 많아지면 많아질수록 책상이 지저분해  지더라구요그게 싫어서 이번에 구매했는데 배송도 하루만에 오고 너무 좋아요 근데 단점은 목걸이 걸이가 약간 낮다고 해야할까요그래서 목걸이 걸면 좀 떠있어야 하는데 바닥에 자꾸닿아요 그래서 그건 좀 별론데 가격 생각하면정말 만족합니다 근데 제 방이 좁아서 거실에 놓고 사용하구 있어용,휘었다왜 휘었죠 환불하기 귀찮아서 그냥 쓰는데제발 잘확인하고 보내주세요,,,,,,,,
ANAL-211104-0207,1,P,1,깔끔하니 이쁘고좋늬ㅣ욤,리모콘이랑 차키 악세사리 잘 보관해놓을 수 있어서 좋습니다,리모컨정리함찾고있었는데 디자인도 맘에들고 사이즈도 괜찮아서 구매했습니다,깔끔하니 이쁘고좋늬욤,BEST항상 사라지는 리모콘 보관에 좋아요,,,,,
ANAL-211104-0207,0,P,1,좋아요,한눈에,있어서,깔끔하,디자인,2.13,1.54,1.23,1.02,1.0
ANAL-211104-0207,1,P,1,잊지 않고 챙겨야할 물건들을 한눈에 보고 챙길수 있어서 좋은것 같아요,,,,,,,,,
ANAL-211104-0207,1,N,1,흔들흔들하고메이드인차이나가하필앞쪽에써있어요,아주유용해요현관입구에 두고 집에 들어올때 주머니에 있는 자동차키 지갑 등등을 보관하는 용도로 사용하고 있어요철제라서 무게감있고 디자인도 무난해요앞면에 각인된 Made in China 는 아쉬워요,,,,,,,,
ANAL-211104-0287,0,P,1,좋아,좋네요,많고,까슬이,만족,2.45,2.03,1.82,1.76,1.48
ANAL-211104-0287,1,P,1,유용한상품문에 커튼식 방충망 붙이려고 구매했어요,쿠팡엔없는게없네요감사합니다너무 빠르게 배송와서 급할때 아주 잘 썼어요,좋아요,쓰던거보다 더 저렴하게 구매했어요,떼는 용도로 샀는데만족합니다,,,,,
ANAL-211104-0287,0,N,1,같이,접착력이,보슬이,까슬이,한쪽만,2.89,2.6,2.18,2.09,1.74
ANAL-211104-0287,1,N,1,한쪽면만팔꺼면 설명을잘하시던지 잘붙는다고만해놓으면 누가알겠어요,후기 좀 읽어보는건데 정확하게 잘 써놔야죠 당연 양쪽이 필요하지 한쪽만 오는게 어디있나요,확실히 대용량이라 넉넉히 쟁겨두고 쓰기에 딱VS 둥글게 말려있는데 쓰다보면막 퍼지고 관리가 잘라쓰려니 손이 많이 가긴 합니다,별로인듯외부에 덮개용으로 사용했는데 여름이라그런지 바로 떨어지네요실내에서도 가벼운것만가능한듯해요,사보는거라 그냥 하나사면 보슬이 까슬이 다붙어있는건줄 알고 산건데제대로 설명좀 잘 써주시지 그리구 지금보니 상품명은 까슬이라 써있으면서 보슬이 부분으로 보내주셨음 어차피 나머지 한쪽은 다시 사야하니 그냥 쓰긴 해야겠네요,,,,,
ANAL-211104-0166,1,P,1,밑에 받침 부분이 잘 빠져서 자주 구매하는데 예쁩니다 좀더 튼튼하게 붙여주세요,기존에 사용하던 컵에 밑 부분이 빠져서 재구매 했어요 예쁘고 배송도 빨라요,사진에서 보는 그대루구요  깔끔하니 너무예뻐용,크기도 적당하고 깔끔해서 너무 만족이에요 밑에 나무부분이 잘 빠진다는 리뷰도 본적 있는데 저는 괜찮은거 같아요,,,,,,
ANAL-211104-0166,1,P,1,가격도저렴하고싼티도안나요튼튼하고 좋아요강력하게 추천합니다,,,,,,,,,
ANAL-211104-0166,1,N,1,장식만가능이건 건식으로 써야해요 밑에 우드부분 양치하면서 물닿으니 들떠서 교환햇는데 교환한것두 마찬가지더군요 귀찮아걍 썻더니 결국 밑동분리됫습니다이런거 팔지마세요,,,,,,,,,
ANAL-211104-0102,0,P,1,좋아요,,,,,1.24,,,,
ANAL-211104-0102,1,P,1,배송 빨라요 좋습니다,좋아용 지저분한 전선들 선반뒤로 클립 이용해 정리하니 깔끔하고 좋아요,좋아요,,,,,,,
ANAL-211104-0102,1,N,1,만족합니다,전선 정리 멀티탭 10m짜리 정리할려고 구매 했습니다아무래도 뒤 양면 테이프는 약한거 같아 3M양면 보강해서 부착하니 잘 견디네요,배송 완전 빠릅니다,,,,,,,
ANAL-211104-0102,0,P,1,정리,좋아,,,,1.74,1.0,,,
ANAL-211104-0102,1,P,1,얇은 선으로 손 닿지 않는 곳에 연결 하실 때는 괜찮으실 듯,,,,,,,,,
ANAL-211104-0102,1,N,1,양면테잎을믿은내가바보지,좋아여,접착력부족함,재품은원하는그대로검정이필요해서도색함금속재질 원하는 느낌,힘이겁나없음바닥에붙여쓸거면괜춘벽에는x,,,,,
ANAL-211104-0144,0,P,0,좋아요,아기,,,,1.76,1.0,,,
ANAL-211104-0144,1,P,0,배송도 빠르고 저렴하고 차유리에 잘붙어서 좋아요,제차는 국산 중형차구요백미러 옆쪽으로 위치해서 유리에 붙이니 딱 맞습니다순정틱한게 좋아서 샀는데 뒤가 불룩하니 달기전에 한번쯤 붙일 위치를 확인해보세요,아기를 운전석 뒤에 태워서룸미러 오른쪽으로 붙이니 각이 잘나오네요혼자 태우고다닐때 아기 잘보여 안심입니당,진작 사서 설치할걸 뒷자석 아기 상태를 잠깐씩 확인할때 참 편합니다,잘보이네요,,,,,
ANAL-211104-0144,1,N,0,할인으로 싸게 잘샀어요,뜯어보진 않앗어요 배송빨라여,잘보여요 잘보이긴하는데 위치잡기가어렵네요 백미러시야 안가리면서 애는 보여야하고 한번떨어지기도해서 배송은빨랐어요,,,,,,,
ANAL-211104-0144,0,P,0,작게,부착,너무,있습니다,거울,2.59,2.06,1.62,1.51,1.46
ANAL-211104-0144,1,P,0,뒤에 큰 거울 하나가 잘보여서 하나만 있어도 충분혀요,일단주문해서사용해봐도가격대비괜찮습니다상품평에 보면 작게 보인다고 해서 고민했었는데 작게 보이긴 하지만 아기 상태를 확인하기엔 괜찮아요,,,,,,,,
ANAL-211104-0144,0,N,0,너무,,,,,1.0,,,,
ANAL-211104-0144,1,N,0,안떨어집니다흡착판레버만잘당겨놓으시면보조용으로 구입했습니다,,,,,,,,,
ANAL-211104-0299,0,P,1,좋아,,,,,1.0,,,,
ANAL-211104-0299,1,P,1,잘받았습니다,아주 좋아요,,,,,,,,
ANAL-211104-0299,1,N,1,만족합니다,미끄럼 방지  미끄럼방지 매트를 깔았는데 자꾸 물때가 끼어서 관리가 어렵더라구요 그래서 구매했지만 이것도 물때는 어쩔 수 없는 듯해요 소모품으로 쓸까봐요,만족합니다,생각보다 얇아요 생각보다 얇은 재질이라종이같은 그래서 좀 마음이 걸리는데 특히 꽂게다리쪽은 그냥 물먹거나 슬리퍼에 채이면 바로 떨어질거같긴한데한번 시험삼아 붙여보게요 모양은 진짜이뻐요,확실히 덜 미끄러워하네요 디자인도 귀얍구요남편이 좀 안예쁘게 붙여놨지만 매수가 넉넉해서 안심입니다 ,,,,,
ANAL-211104-0299,1,P,1,붙인지얼마안되어 금방떨어질것같진않겠지만시간이지남 접착력이 약할것같긴합니다ㅠ화장실에붙일때 쉽게띄엇다 붙일정도라고 생각하심되여꽃게방향 잡을려고 띄엇다 붙엿다반복햇는데 쉽게 띄어지더라구요색상 핑크꽃게는 귀엽지만잠깐용도로쓰이기엔 괜찮을듯싶은데지속적으로생각하고구매할경우는  접착력매우미흡합니다,대박나세요상품품질 만족합니다,,,,,,,,
ANAL-211104-0299,0,N,1,한마리,많이,한번,떨어,꽃게,2.79,1.55,1.52,1.15,0.97
ANAL-211104-0299,1,N,1,실망입니다붙여놓고 욕실이 뜨거워지자 50는 떨어지네요,이틀동안  화장실 안쓸수도  없고  물만  부으면  둥둥  따다님,바닥에 붙여 놓고서  샤워한번 했을뿐이데 어쩌면 이렇게  우수수하고  떨어지는지 돈만버린 느낌이예  완전 비추예요,,,,,,,
ANAL-211104-0185,0,P,1,깔끔하고,생각보다,ㅎㅎ,선물,많이,2.61,2.1,1.02,1.0,1.0
ANAL-211104-0185,1,P,1,선물해드렸어요,너무 잘 사용하고있어요,지인분 선물해드렸어요,만족스럽습니다,일단 조립을 해야하지만 설명서 보고 하니까 금방 끝나네요,,,,,
ANAL-211104-0185,0,N,1,검수,,,,,1.0,,,,
ANAL-211104-0185,1,N,1,싼 가격에 걍 대충 쓰다가 처분하는게 답일듯 주문후 검수해서 하자없는걸로 보내달라고 부탁까지 했는데 검수도 안하고 막 보내나 봄   레알 실망임,싼 가격에 걍 대충 쓰다가 처분하는게 답일듯 주문후 검수해서 하자없는걸로 보내달라고 부탁까지 했는데 검수도 안하고 막 보내나 봄   레알 실망임ㅜㅜ,싸게 샀어요,빨간 철가루 같은게 묻어있어서 닦아내도 떨어지지도 않고 군데군데 스크레치 나서 까진 곳이 10군데도 넘어요,,,,,,
ANAL-211104-0185,1,P,1,주택이예요 마당 나갈때마다 옷 입었다 벗었다 하는데 신발장에 놓고 쓰기 딱 좋아요 손님들 왔을 때 겉옷 벗어놓고 들어가기도 좋고 디자인도 나쁘지 않아요 후기 보고 벗겨진 상품 올까 좀 걱정했는데 깨끗하고 좋은 제품 왔어요,흰색 디자인이 이뻐서 산건데 이렇게 녹 슨 것처럼 당장 급해서 그냥 쓰긴 하겠지만 예민하신 분들은 피하시는게 좋을것 같아요,좁은공간스탠드행거강추합니다옷들을 의자며 침대에 걸쳐놓아 정리가 안돼 스탠드형 옷걸이를 구입할까 하던 참이었어요침대와 옷장사이에 쏙 들어가니 자리도 크게 차지하지 않네요중간에 지지대가 하나더 있으면 더 튼튼하고 안정감이 있을거 같습니다가볍게 일상복이나 아우터 걸오놓으니 방안이 훨씬 깔끔해졌어요한겨울 롱패딩 걸어놓으면 최고일듯기존가구와도 깔맞춤한듯 색상이 아주 예쁩니다,깔끔한행거너무만족합니다화이트 색상으로 너무 깔끔하고 인테리어 용으로도 예쁘네요여름 옷 겨울 옷 상관없이 옷도 많이 걸리고 만족합니다,,,,,,
ANAL-211104-0185,1,N,1,디자인이이뻐서삿는데디자인은 심플한게  이쁜데 실용성은 조금아쉽네요양쪽끝에  옷떨어지지말라고  해놓은  꼭다리가 너무 작아서  옷들을 밀면  옷걸이째로 옷들이  옆으로 떨어져요 그리고  옷걸이가  건들건들 하네요,,,,,,,,,
ANAL-211104-0259,0,P,1,좋아요,배송,좋네요,아직,빠르고,21.07,8.0,6.09,5.29,5.19
ANAL-211104-0259,1,P,1,잘쓸게요생각보다 더 좋네요아기가있어서 그런가 무늬도 집이랑 잘 어울려요생각보다 더 좋네요아기가있어서 그런가 무늬도 집이랑 잘 어울려요,조금더 지켜보긴 하겠지만 우선 좋아요,주문하고보니 모자라서 더 구매하려구요,재구매붙이다,겨울에 작년보다는 덜 물 닦아내도 될 듯 좋은 제품 감사합니다,,,,,
ANAL-211104-0259,0,N,1,창문,물이,곰팡이,결로,아직,3.36,3.08,2.82,2.51,2.15
ANAL-211104-0259,1,N,1,저는 바로 떼고 붙이는 상품인줄 알았는데 양먼테잎을 따로 붙여야 되는게 불편했어요,다만 자연증발이 잘 안되서 여전히 물이 고이긴 하네요,베란다 결로현상이 심해서 두줄로 붙이려고 샀습니다,예쁘고 붙이긴 편한데 저희집 창문에는 결로현상이 워낙 심하다보니 이것만 붙이기엔 부족하네요,안붙어요,,,,,
ANAL-211104-0259,0,P,1,좋아요,배송,생각,흡수,붙이,1.34,1.01,1.0,0.98,0.87
ANAL-211104-0259,1,P,1,잘 쓰고 있어요,두꺼우면 그만큼 물이 더 잘스며들더라구여 실크벽지에는 좀 눅눅했을때는잘안붙었었는데 창문이랑 창고문에는 아주잘붙네요빙둘렀는데 모자라서더구매해야할듯 옆부준까지 붙여주니 결로심한곳에 좋아요잘샀어요,물흡수잘되구요,접착제 냄새는 조금 나지만 그래서인지 강력하게 잘 붙어있습니다,배송은 빨랐고요 이제 추워지기 시작하니 구입했어요,,,,,
ANAL-211104-0259,0,N,1,곰팡이,창문에,결로,같아,효과,3.26,2.03,1.18,0.72,0.67
ANAL-211104-0259,1,N,1,곰팡이재배테이프잘붙고 물흡수 잘하는데 물먹은 물흡수 테이프에서 곰팡이가 무럭무럭 잘자라네요,안방 창문에 결로 현상이 생기는거 같아서 미연에 방지 하려고 구매했어요작년에 암것도 모르고 그냥 뒀다가 창문에 물이 끼는 상황이 그 때 곰팡이 제거 하느라 애썼네요,2개 구매 했는데 작은방 창문하나 완성합니다저는 한줄씩 붙이지 않고 세줄씩 붙였습니다한줄씩 붙인다면 여러군데 붙일수있을것같아요여러번 붙였다,처음엔 흡수 잘하는거 같드만 흡수테이프 위로 곰팡이 생겼어요,곰팡이 방지 효과 있다고 했는데 아니네요,,,,,
ANAL-211104-0096,0,P,1,좋아,,,,,1.0,,,,
ANAL-211104-0096,1,P,1,포장 너무 완벽하네요,집안에배선정리하기에적당함깔끔합니다,상품평이 크기가 크다는 소리가 보였지만 다른 사이즈가 품절이라 어쩔 수 없이 이걸로 주문 했네요,건장한 청년들이 있는 연구실에서 아무리 밟혀도 아직도 살아있을 정도로 튼튼합니다,깔끔한디자인이라간편해서좋아요자를때만살짝힘듦제 원룸 콘센트위치가 발이 잘 왓다갓다하는데여서 불안햇는데 이걸로 해결됫어요,,,,,
ANAL-211104-0096,0,N,1,크고,,,,,1.3,,,,
ANAL-211104-0096,1,N,1,크고좋네요,우드색보다는 옅은 핫초코색깔입니다,,,,,,,,
ANAL-211104-0146,0,P,1,너무,귀여워요,아직,좋아요,선물,57.07,33.91,13.33,13.05,11.24
ANAL-211104-0146,1,P,1,역시나 국민 아이템 너무좋아요,배송도 빠르고 딱 사진 저때만 할수있겠네요,앉아서놀다가 뒤로 넘어갈때마다 조마조마했는데 보호대하고나서 마음이 놓이고 뒷모습보면 귀여워미칠것같아요,너무 귀여워요,아직 개월수가 못미쳐서그런지 머리위치가 잘안맞는거같긴하지만,,,,,
ANAL-211104-0146,0,N,1,너무,아기가,뒤로,귀여워요,아이가,8.17,6.55,4.7,3.59,3.53
ANAL-211104-0146,1,N,1,근데 옆으로 넘어질때에는 효과는 없어요,폭신폭신 조아요,귀여운데 작네요,생활에 필요성이 많은제품입니다,우리 애기 다른애들에 비해 머리통 작은편인데 요거 아기한테 좀 작은가 싶긴 한데 그래도 쿵 넘어지진 않네요,,,,,
